uppruni,rakning,felag,felag_id,atvinnurekandi,markadur,heildarsamtok,gildir_fra,tegund,prosenta,kronur,a_vid,artal_stada,skjal,tilvitnun
ríkissáttasemjari,staðfest lýsigögn,Múrarafélag Reykjavíkur,39,Meistarasamband byggingamanna,almennur,ASÍ,1984-06-01,prósenta,1.5,,almenn laun,ályktað (óvisst),SKM_C554e23092614131.txt,"nnifalið í reiknitölum Þannig breyttum eru allir kostnaðarliðir, sem verið hafa í tölum, ásamt breytingum vegna breyttra flutningsmarka, grunntölu- hækkun 5%, áfangahækkun 1. mars 2% og áfangahækkun 1. júní 1,5%. Samningsaðilar komi ser saman um uppskiptingu reiknitalnanna í grunnlaun helgidagar - ferðat fæðisgjald, verkfæra- og fatagjald. 4. gr. Almenn 3,53% upphafshækkun er meðtalin í öllum laun"
ríkissáttasemjari,staðfest lýsigögn,Rafmagnsveitur,,Ekki tilgreint,,,1984-06-01,prósenta,3.0,,kauptaxtar,úr texta,Rafmagnsveitur.txt,"vegna orlofs og veikindaréttar miðast þó við áunnin 1984. ba skulu kauptaxtar hækka um 2% hinn 1. júní 1984, um 3% hinn starfsaldur hjá Rafmagnsveitunum. 1. september 1984 og aftur um 3% hinn 1. janúar"
ríkissáttasemjari,staðfest lýsigögn,Sjómannasamband Íslands,46,Félags ísl. botnvörpuskipaeigenda,,ASÍ,1984-06-01,prósenta,3.0,,óskilgreint,úr texta,SKM_C554e23100916361.txt,"inguasiðast gildandi samn- | ingum með eftirtöldum breytingum: SA Frá upphafi fyrstu veiðiferðar í marz 1984 hækkar kaup og aðrir launaliðir um 6%. Þá skal kaup og aðrir launaliðir hækka um 2% hinn 1. júní 1984, um 3% hinn 1. september 1984 og aftur um 3$ hinn 1. janúar 1985, enda hafi samningum ekki verið sagt lausum samkvæmt heimildarákvæð"
ríkissáttasemjari,staðfest lýsigögn,VM,,Áburðarverksmiðja ríkisins og Sementsverksmiðja ríkisins,,,1984-06-01,prósenta,3.0,,kauptaxtar,úr texta,Aburdur.txt,"1984. Þá skulu kauptaxtar hækka um 2% hinn 1. júní 1984, um 3% hinn 1. september 1985 og"
ríkissáttasemjari,staðfest lýsigögn,Verslunarmannafélag Reykjavíkur,,VSÍ,,,1984-08-31,krónutala,,12075,launatafla,grunsamlegt,SKM_C554e23091315440.txt,"tingar skv. 1. - 4. tölulið hækka allir kaup- taxtar, lágmarkstekjur fyrir fulla dagvinnu og grunntölur afkasta- hvetjandi launakerfa (sbr. þó 6. tl.) um 9,0% frá því sem var á tímabilinu 1. júní til 31. ágúst 1984 og verða því byrjunarlaun 12. launaflokks kr. 12.075 frá gildistökudegi að telja. Lágmarks- tekjur fyrir fulla dagvinnu verða kr. 14.075. Eftirgfeindar breytingar verða á samningum vers"
ríkissáttasemjari,staðfest lýsigögn,Rafmagnsveitur,,Ekki tilgreint,,,1984-09-01,prósenta,3.0,,kauptaxtar,úr texta,Rafmagnsveitur.txt,"ba skulu kauptaxtar hækka um 2% hinn 1. júní 1984, um 3% hinn starfsaldur hjá Rafmagnsveitunum. 1. september 1984 og aftur um 3% hinn 1. janúar 1985, enda hafi launaliðum samningsins ekki verið"
ríkissáttasemjari,staðfest lýsigögn,Sjómannasamband Íslands,46,Félags ísl. botnvörpuskipaeigenda,,ASÍ,1984-09-01,prósenta,3.0,,óskilgreint,úr texta,SKM_C554e23100916361.txt,"gildandi samn- | ingum með eftirtöldum breytingum: SA Frá upphafi fyrstu veiðiferðar í marz 1984 hækkar kaup og aðrir launaliðir um 6%. Þá skal kaup og aðrir launaliðir hækka um 2% hinn 1. júní 1984, um 3% hinn 1. september 1984 og aftur um 3$ hinn 1. janúar 1985, enda hafi samningum ekki verið sagt lausum samkvæmt heimildarákvæðum 5 sg 20E 3."
ríkissáttasemjari,staðfest lýsigögn,Sjómannasamband Íslands,46,Landssamband íslenskra útvegsmanna,opinber,ASÍ,1984-09-01,prósenta,3.0,,óskilgreint,úr texta,SKM_C554e23100916350.txt,"di samningum með eftirfarandi breytingum: 1.gr. Frá 1. april 1984 hækkar kauptrygging og aðrir launaliðir um 6%. Þá skulu kauptrygging og aðrir launaliðir hækka um 28 hinn 1. júni 1984, um 3% hinn 1. september 1984 og aftur um 3% hinn 1. janúar 1985, enda hafi samningnum ekki verið sagt lausum samkvæmt heimi ldarákvæðum 15:Sf: Ennfremur að á samningsti"
ríkissáttasemjari,staðfest lýsigögn,Samtök starfsmanna fjármálafyrirtækja,52,Samninganefnd bankanna,almennur,Sérfélög,1984-12-01,prósenta,2.5,,almenn laun,ályktað (óvisst),samningur_1097.txt,"0. 31..755, 32.834. 33.951. ll. 35:105, 36.299. 31.:530, 12. 38.807. 40.127. 41.491. 13: 42.902. 44.360. 45.867. 14. 47.429. 49.040. 50.708. Í 8 Þessi laun hækka um 2.5% 1. júní 1986, 3% 1. september og 2.5% 1. desember. Greiða skal tvisvar á samningstímanum 1. maí og l. júlí sérstakar launabætur. Launabætur þessar miðast við meðaltal heil"
ríkissáttasemjari,staðfest lýsigögn,Samtök starfsmanna fjármálafyrirtækja,52,Samninganefnd bankanna,almennur,Sérfélög,1984-12-01,prósenta,2.5,,launatafla,úr texta,samningur_1098.txt,"3.740 13.875 14.116 4. 14.519 14.934 15.231 9 15.424 15.758 16.093 6. 16.540 16.987 17.546 7. 18.143 18.760 19.398 8. 20.058 20.740 21.445 9. 22.174 22.928 23.708 10. 24.514 25.347 26.209 11. 27.100 28.021 28.974 12. 29.959 30.978 32.031 13. 33.120 34.246 35.410 Þessi laun hækka um 2.5% 1. desember 1984. 1. janúar 1985 bætist 14. flokkur við launatöflu með 3,4% milli þrepa. Jafnframt fellur þá nið"
ríkissáttasemjari,staðfest lýsigögn,Efling,5,"Samtök atvinnulífsins, SA",almennur,ASÍ,1985-01-01,prósenta,3.0,,kauptaxtar,úr texta,SKM_C554e23092816450.txt,"samningi þessum greinir. 2. grein. Launaliðir breytast þannig: Frá 21. febrúar sl. hækka kauptaxtar og viðmiðunartölur um 5%. Þá skulu og kauptaxtar og viðmiðunartölur hækka um 2% hinn 1. júní 1984, um 3% hinn l. september 1984 og aftur um 3% hinn 1. janúar 1985, enda hafi samningnum ekki verið sagt lausum samkvæmt heimildarákvæðum 10. greinar. 3. grein. Lágmarkstekjur fyrir f"
ríkissáttasemjari,staðfest lýsigögn,Rafmagnsveitur,,Ekki tilgreint,,,1985-01-01,prósenta,3.0,,óskilgreint,úr texta,Rafmagnsveitur.txt,"axtar hækka um 2% hinn 1. júní 1984, um 3% hinn starfsaldur hjá Rafmagnsveitunum. 1. september 1984 og aftur um 3% hinn 1. janúar 1985, enda hafi launaliðum samningsins ekki verið sagt upp samkvæmt"
ríkissáttasemjari,staðfest lýsigögn,Samtök starfsmanna fjármálafyrirtækja,52,Samninganefnd bankanna,almennur,Sérfélög,1985-01-01,prósenta,3.4,,launatafla,úr texta,samningur_1098.txt,"19.398 8. 20.058 20.740 21.445 9. 22.174 22.928 23.708 10. 24.514 25.347 26.209 11. 27.100 28.021 28.974 12. 29.959 30.978 32.031 13. 33.120 34.246 35.410 Þessi laun hækka um 2.5% 1. desember 1984. 1. janúar 1985 bætist 14. flokkur við launatöflu með 3,4% milli þrepa. Jafnframt fellur þá niður 3. flokkur og þrep 12.4. sem verður 13.1. Fyrir janúarmánuð 1985 fær starfsmaður Í fullu starfi greiððar "
ríkissáttasemjari,staðfest lýsigögn,Sjómannasamband Íslands,46,Landssamband íslenskra útvegsmanna,opinber,ASÍ,1985-01-01,prósenta,3.0,,óskilgreint,úr texta,SKM_C554e23100916350.txt,"eftirfarandi breytingum: 1.gr. Frá 1. april 1984 hækkar kauptrygging og aðrir launaliðir um 6%. Þá skulu kauptrygging og aðrir launaliðir hækka um 28 hinn 1. júni 1984, um 3% hinn 1. september 1984 og aftur um 3% hinn 1. janúar 1985, enda hafi samningnum ekki verið sagt lausum samkvæmt heimi ldarákvæðum 15:Sf: Ennfremur að á samningstimanum hækki ka"
ríkissáttasemjari,staðfest lýsigögn,Sjómannafélag Reykjavíkur,,Félags ísl botnvörpuskipaeigenda,,,1985-03-01,krónutala,,1627,óskilgreint,úr texta,SKM_C554e23100916380.txt,"ar, aðstoðarmenn í vél og TI. matsveinn kr. 17.900.00 Netamenn 19.114.00 Bátsmaður og I. matsveinn 21.987.00 Kaupliðir hækka um 17,4%. Þann 1. maí 1985 hækka kaupliðir um 2,48%. 2: SF; Frá og með 1. mars 1985 bætist við fastakaup skipverja kr. 1.627 á mánuði. Framangreind upphæð er byggð á eftirfarandi yfirlýsingu sjávarútvegsráðherra frá 28. febrúar 1985, og breytist eins og fæðispeningar áhafnar"
ríkissáttasemjari,staðfest lýsigögn,Sjómannafélag Reykjavíkur,,Félags ísl botnvörpuskipaeigenda,,,1985-03-01,krónutala,,1000,óskilgreint,úr texta,SKM_C554e23100916380.txt,""". 30. GE. Hafnarfri eftir söluferð til útlanda skal vera a.m.k. 36 klst. 4. gr. Sigli skip með afla til sölu á erlendan markað tvær söluferðir samfellt skal útgerðarmaður greiða þeim skipverjum, sem báðar söluferðirnar fara, kr. 1.000.- í símastyrk, er taki almennum kaupbreytingum eftir 1. mars 1985, Um hlifðarföt. Útgerðarmaður skal láta í té skipverjum þeim, er samningur þessi tekur til, vinnuv"
ríkissáttasemjari,staðfest lýsigögn,Sjómannafélag Reykjavíkur,,"Vinnuveitendasamband Íslands, Vinnumálasamband samvinnufélaganna, Vinnumálanefnd ríkisins",opinber,,1985-03-01,prósenta,2.4,,launatafla,úr texta,SKM_C554e23100615071.txt,"jast til 31. desember 1985 með þeim breytingum, sem í samningi þessum felast. 2. grein Frá gildistöku samnings þessa verða laun samkvæmt hjálagðri launatöflu. Þá skulu launaliðir hækka um 2,4% hinn 1. mars 1985 og um 2,4% hinn 1. maí 1985. 3. grein Eftirfarandi breytingar verða á kjarasamingi aðila frá 1. mars 1984. Grein 1.4. orðist svo: Með"
ríkissáttasemjari,staðfest lýsigögn,Sjómannafélag Reykjavíkur,,Félags ísl botnvörpuskipaeigenda,,,1985-05-01,prósenta,2.48,,óskilgreint,úr texta,SKM_C554e23100916380.txt,"ember 1984. Fastakaup Hásetar, lifrarbræðslumenn, kyndarar, aðstoðarmenn í vél og TI. matsveinn kr. 17.900.00 Netamenn 19.114.00 Bátsmaður og I. matsveinn 21.987.00 Kaupliðir hækka um 17,4%. Þann 1. maí 1985 hækka kaupliðir um 2,48%. 2: SF; Frá og með 1. mars 1985 bætist við fastakaup skipverja kr. 1.627 á mánuði. Framangreind upphæð er byggð á eftirfarandi yfirlýsingu"
ríkissáttasemjari,staðfest lýsigögn,Sjómannafélag Reykjavíkur,,"Vinnuveitendasamband Íslands, Vinnumálasamband samvinnufélaganna, Vinnumálanefnd ríkisins",opinber,,1985-05-01,prósenta,2.4,,launatafla,úr texta,SKM_C554e23100615071.txt,"desember 1985 með þeim breytingum, sem í samningi þessum felast. 2. grein Frá gildistöku samnings þessa verða laun samkvæmt hjálagðri launatöflu. Þá skulu launaliðir hækka um 2,4% hinn 1. mars 1985 og um 2,4% hinn 1. maí 1985. 3. grein Eftirfarandi breytingar verða á kjarasamingi aðila frá 1. mars 1984. Grein 1.4. orðist svo: Með tilliti til"
ríkissáttasemjari,staðfest lýsigögn,Múrarasamband Íslands,,"Samtök atvinnulífsins, SA",almennur,,1985-09-01,prósenta,3.0,,kauptaxtar,úr texta,SKM_C554e23092614290.txt,"ð gildistöku samnings bessa hækka allir kauptaxtar, grunntölur k aðrar samningsbundnar greiðslur um afkastahvetjandi launaker 5%. Á samningstímabilinu hækka laun sem hér segir 1. júní 1986 um 2.5% 1. september 1985 um 3% 1. desember 1985 um 2.5% 3. grein. Til aðlögunar að nýju launakerf skal tvívegis á samningstímabilinu greiða sérstakar"
ríkissáttasemjari,staðfest lýsigögn,Samtök starfsmanna fjármálafyrirtækja,52,Samninganefnd bankanna,almennur,Sérfélög,1985-09-01,prósenta,2.5,,almenn laun,ályktað (óvisst),samningur_1097.txt,". 30r71:1,s 10. 31..755, 32.834. 33.951. ll. 35:105, 36.299. 31.:530, 12. 38.807. 40.127. 41.491. 13: 42.902. 44.360. 45.867. 14. 47.429. 49.040. 50.708. Í 8 Þessi laun hækka um 2.5% 1. júní 1986, 3% 1. september og 2.5% 1. desember. Greiða skal tvisvar á samningstímanum 1. maí og l. júlí sérstakar launabætur. Launabætur þessar miðast við"
ríkissáttasemjari,staðfest lýsigögn,Múrarasamband Íslands,,"Samtök atvinnulífsins, SA",almennur,,1985-12-01,prósenta,2.5,,kauptaxtar,úr texta,SKM_C554e23092614290.txt,"ssa hækka allir kauptaxtar, grunntölur k aðrar samningsbundnar greiðslur um afkastahvetjandi launaker 5%. Á samningstímabilinu hækka laun sem hér segir 1. júní 1986 um 2.5% 1. september 1985 um 3% 1. desember 1985 um 2.5% 3. grein. Til aðlögunar að nýju launakerf skal tvívegis á samningstímabilinu greiða sérstakar launabætur. Launabæturnar ákvarðast af meðait heildartekna, fyrir starf hjá hlutaðei"
ríkissáttasemjari,staðfest lýsigögn,Múrarasamband Íslands,,"Samtök atvinnulífsins, SA",almennur,,1986-06-01,prósenta,2.5,,kauptaxtar,úr texta,SKM_C554e23092614290.txt,"ingum, sem Í samn Við gildistöku samnings bessa hækka allir kauptaxtar, grunntölur k aðrar samningsbundnar greiðslur um afkastahvetjandi launaker 5%. Á samningstímabilinu hækka laun sem hér segir 1. júní 1986 um 2.5% 1. september 1985 um 3% 1. desember 1985 um 2.5% 3. grein. Til aðlögunar að nýju launakerf skal tvívegis á samningstímab"
ríkissáttasemjari,staðfest lýsigögn,Sameyki,3,"Ríkissjóður, SNR",opinber,BSRB,1986-06-01,prósenta,3.0,,launatafla,úr texta,BSRB.txt,"í geðey 1Inys vjOgsIsÁa(nuura1e njsg1918 Frulaay un nggyn 1198 ws ræð or ejey vunwusðey was ejIQe vINad unnnjN) gaur pujau 1Q194 Qndiys 1.1.2 1121. Framangreind launatafla skal hækka um 2,5% hinn 1. júní 1986, um 3,0% hinn |. september 1986 og 2,5% hinn 1. desember 1986. Greiða skal tvisvar á samningstímanum |. maí og |. júlí sérstakar launabætur. Launabætur þessar miðas"
ríkissáttasemjari,staðfest lýsigögn,Samtök starfsmanna fjármálafyrirtækja,52,Samninganefnd bankanna,almennur,Sérfélög,1986-06-01,prósenta,3.0,,almenn laun,úr texta,samningur_1097.txt,"9 28.724. 29.700. 30r71:1,s 10. 31..755, 32.834. 33.951. ll. 35:105, 36.299. 31.:530, 12. 38.807. 40.127. 41.491. 13: 42.902. 44.360. 45.867. 14. 47.429. 49.040. 50.708. Í 8 Þessi laun hækka um 2.5% 1. júní 1986, 3% 1. september og 2.5% 1. desember. Greiða skal tvisvar á samningstímanum 1. maí og l. júlí sérstakar launabætur. Launab"
ríkissáttasemjari,staðfest lýsigögn,Sameyki,3,"Ríkissjóður, SNR",opinber,BSRB,1986-12-01,prósenta,3.0,,launatafla,úr texta,BSRB.txt,"ys vjOgsIsÁa(nuura1e njsg1918 Frulaay un nggyn 1198 ws ræð or ejey vunwusðey was ejIQe vINad unnnjN) gaur pujau 1Q194 Qndiys 1.1.2 1121. Framangreind launatafla skal hækka um 2,5% hinn 1. júní 1986, um 3,0% hinn |. september 1986 og 2,5% hinn 1. desember 1986. Greiða skal tvisvar á samningstímanum |. maí og |. júlí sérstakar launabætur. Launabætur þessar miðast við meðaltal h"
ríkissáttasemjari,staðfest lýsigögn,Verkalýðsfélagið Hlíf,33,"Samtök atvinnulífsins, SA",almennur,ASÍ,1986-12-01,krónutala,,26500,almenn laun,úr texta,SKM_C554e23091114540.txt,"lægri laun í viðkomandi starfsgrein, sem dregist hafa aftur úr í launaþróun síðustu ára. Laun fullgildra starfsmanna verða að lágmarki sem hér segir að meðtalinni almennri launahækkun um 4.59% frá 1. desember 1986: 1. Ófaglærðir starfsmenn: Kr. 26.500 á mánuði. Þeir starfsmenn, sem lokið hafa samningsbundnum námskeiðum og starfsþjálfun í fiskiðnaði, fataiðnaði, verslun og „Veitinga- og gistihúsum "
ríkissáttasemjari,staðfest lýsigögn,RSÍ,13,RARIK ohf.,almennur,ASÍ,1987-02-01,prósenta,2.0,,byrjunarlaun,úr texta,SA_v_veitna.txt,"manna og rafvirkja annars vegar Síðastgildandi kjarasamningur framlengist til 31. desember 1987 með þeim breytingum sem í Samningi þessum Breinir, en fellur þá úr gildi án sérstakrar uppsagnar. Frá 1. febrúar 1987 gilda eftirgreind byrjunarlaun í hverjum flokki (2% hækkun 1. mars innifalin): 1.flokkur kr. 27.030 á mán. 2.flokkur kr. 29.801 á mán. 3.flokkur kr. 33.764 á mán. 4.flokkur kr"
ríkissáttasemjari,staðfest lýsigögn,Vélstjórafélag Suðurnesja,,"Samtök atvinnulífsins, SA",almennur,,1987-03-01,prósenta,2.0,,kauptaxtar,úr texta,Sudurnes.txt,"3. gr. Á samningstímabilinu hækka allir kauptaxtar og kjaratengdir liðir, sem fylgt hafa kauptöxtum kjarasamninga þ.m.t. grunntölur afkastahvetjandi launakerfa og kostnaðarliðir sem hér segir: Frá 1. mars 1987 um 2,0% Frá 1. júní 1987 um 1,5% Frá 1. okt. 1987 um 1,5% 4. gr. Ákvæði samningsins um yfirvinnu breytast þannig að í stað eftir-"
ríkissáttasemjari,staðfest lýsigögn,Vélstjórafélag Suðurnesja,,"Samtök atvinnulífsins, SA",almennur,,1987-06-01,prósenta,1.5,,kauptaxtar,úr texta,Sudurnes.txt,"linu hækka allir kauptaxtar og kjaratengdir liðir, sem fylgt hafa kauptöxtum kjarasamninga þ.m.t. grunntölur afkastahvetjandi launakerfa og kostnaðarliðir sem hér segir: Frá 1. mars 1987 um 2,0% Frá 1. júní 1987 um 1,5% Frá 1. okt. 1987 um 1,5% 4. gr. Ákvæði samningsins um yfirvinnu breytast þannig að í stað eftir- og næturvinnu kemur yfirv"
ríkissáttasemjari,staðfest lýsigögn,Efling,,"Vinnuveitendasamband Íslands, Vinnumálasambands samvinnufélaganna",opinber,,1987-09-01,prósenta og krónutala,0.5,1000,almenn laun,ályktað (óvisst),SKM_C554e23092816510.txt,"ldi án sérstakra uppsagna. 2. grein. Mánaðarlaun, stofn skiptivaktarálags og vinnuskyldu, miðað við fullt starf hækki sem hér segir á samningstímabilinu: Við gildistöku samnings um kr. 2.000. Hinn 1. september um 0,5% og kr. 1.000. Hinn 1. nóvember um kr. 1.000. 3. grein. Við mat á starfsaldri til launa telst 21 árs aldur jafngilda. árs starfi í starfsg"
ríkissáttasemjari,staðfest lýsigögn,Félag byggingariðnaðarmanna Árnessýslu,,null,,,1987-10-01,prósenta,1.5,,kauptaxtar,úr texta,SKM_C554e23092516270.txt,"u um 3,53%. Á samningstímabilinu hækka öll laun og kjaratengdir liðir, sem fylgt hafa kauptöxtum kjarasamninga þ.m.t. grunntölur afkastahvetjandi launakerfa og kostnaðarliðir, sem hér segir: 1. Frá 1. okt. 1987 um 1,5% Lágmarkslaun verða sem hér segir: 1. október 1987 kr. 36.800. 5. gr. Gr. 1.3. Yfirvinna, orðist svo: Yfirvinna er greidd með tímakaupi. Tímakaup fyrir y"
ríkissáttasemjari,staðfest lýsigögn,Múrarafélag Reykjavíkur,39,Meistarasamband byggingamanna,almennur,ASÍ,1987-10-01,prósenta,1.5,,kauptaxtar,úr texta,SKM_C554e23092614131.txt,"ku um 3,53%. Á samningstímabilinu hækka öll laun og kjaratengdir liðir, sem fylgt hafa kauptöxtum kjarasamninga þ.m.t. grunntölur afkastahvetjandi launakerfa og kostnaðarliðir, sem hér segir: Í Frá 1. okt. 1987 um 1,5% Lágmarkslaun verða sem hér segir: 1. október 1987 kr. 36.800. 5. gr. Ákv. kjarasamnings um tímavinnu í yfirvinnu taki Þessum breytingum: Yfirvinna er g"
ríkissáttasemjari,staðfest lýsigögn,Múrarafélag Reykjavíkur,39,Meistarasamband byggingamanna,almennur,ASÍ,1987-10-01,krónutala,,36800,kauptaxtar,úr texta,SKM_C554e23092614131.txt,"atengdir liðir, sem fylgt hafa kauptöxtum kjarasamninga þ.m.t. grunntölur afkastahvetjandi launakerfa og kostnaðarliðir, sem hér segir: Í Frá 1. okt. 1987 um 1,5% Lágmarkslaun verða sem hér segir: 1. október 1987 kr. 36.800. 5. gr. Ákv. kjarasamnings um tímavinnu í yfirvinnu taki Þessum breytingum: Yfirvinna er greidd með tímakaupi. Tímakaup fyrir yfirvinnu er 1% af mánaðarlaunum fyrir dagvinnu að"
ríkissáttasemjari,staðfest lýsigögn,Múrarasamband Íslands,,"Samtök atvinnulífsins, SA",almennur,,1987-10-01,prósenta,1.5,,kauptaxtar,úr texta,SKM_C554e23092515260.txt,"u um 3,53%. Á samningstímabilinu hækka öll laun og kjaratengdir liðir, sem fylgt hafa kauptöxtum kjarasamninga þ.m.t. grunntölur afkastahvetjandi launakerfa og kostnaðarliðir, sem hér segir: 1. Frá 1. okt. 1987 um 1,5% Lágmarkslaun verða sem hér segir: 1. október 1987 kr. 36.800. () 0 5. gr. Ákv. kjarasamnings um tímavinnu í yfirvinnu taki þessum breytingum: Yfirvinn"
ríkissáttasemjari,staðfest lýsigögn,Múrarasamband Íslands,,"Samtök atvinnulífsins, SA",almennur,,1987-10-01,krónutala,,36800,kauptaxtar,úr texta,SKM_C554e23092515260.txt,"tengdir liðir, sem fylgt hafa kauptöxtum kjarasamninga þ.m.t. grunntölur afkastahvetjandi launakerfa og kostnaðarliðir, sem hér segir: 1. Frá 1. okt. 1987 um 1,5% Lágmarkslaun verða sem hér segir: 1. október 1987 kr. 36.800. () 0 5. gr. Ákv. kjarasamnings um tímavinnu í yfirvinnu taki þessum breytingum: Yfirvinna er greidd með tímakaupi. Tímakaup fyrir yfirvinnu er 1% af mánaðarlaunum fyrir dagvin"
